*---------------------------------------------------------*
*   Country: Netherlands
*   Station: voor KNMI data (BEHALVE NEERSLAG): 283-Hupsel
*            voor KNMI data NEERSLAG:           645-Hengelo
*      Year: 2015
*    Source: KNMI
*    Author: Ben Rutgers
* Longitude: 06 39 E (283-Hupsel); XX XX E (645-Hengelo locatie data nog niet opgezocht)
*  Latitude: 52 04 N (283-Hupsel); XX XX N (645-Hengelo locatie data nog niet opgezocht)
* Elevation: 29.7 m.
*  Comments: van toepassing op KenK bedrijf MARKE (18-De Marke), jaar 2015
*            
*
*  Columns:
*  ========
*  station number
*  year
*  day
*  irradiation (kJ m-2 d-1)
*  minimum temperature (degrees Celsius)
*  maximum temperature (degrees Celsius)
*  vapour pressure (kPa)
*  mean wind speed (m s-1)
*  precipitation (mm d-1)
*---------------------------------------------------------*
   6.65  52.07    29.7 0.00 0.00
18,2015,1,3400.,-0.1,4.4,-99.0,4.7,0.0
18,2015,2,2840.,3.0,8.8,-99.0,5.9,4.2
18,2015,3,800.,1.8,4.0,-99.0,3.5,0.0
18,2015,4,3490.,-0.1,6.9,-99.0,3.0,0.9
18,2015,5,2320.,-0.2,3.8,-99.0,2.8,0.1
18,2015,6,2670.,0.9,4.2,-99.0,2.9,0.0
18,2015,7,4090.,1.3,6.5,-99.0,3.9,1.5
18,2015,8,480.,2.6,7.9,-99.0,5.3,2.1
18,2015,9,820.,5.1,13.1,-99.0,7.8,14.9
18,2015,10,650.,3.4,13.3,-99.0,9.5,4.9
18,2015,11,2130.,2.1,6.5,-99.0,7.0,5.2
18,2015,12,510.,6.0,9.8,-99.0,7.0,2.7
18,2015,13,770.,6.2,10.6,-99.0,6.3,6.5
18,2015,14,1770.,2.5,6.2,-99.0,5.4,8.1
18,2015,15,600.,4.2,10.3,-99.0,7.5,3.3
18,2015,16,3690.,2.7,8.4,-99.0,3.8,3.9
18,2015,17,5160.,-1.3,5.5,-99.0,3.3,0.3
18,2015,18,860.,0.3,3.8,-99.0,3.3,1.7
18,2015,19,1540.,0.0,2.1,-99.0,1.3,8.6
18,2015,20,2010.,-0.6,2.3,-99.0,1.5,1.3
18,2015,21,3720.,-2.3,2.6,-99.0,2.8,0.0
18,2015,22,970.,-3.0,0.4,-99.0,3.3,0.0
18,2015,23,1470.,-3.4,-0.4,-99.0,2.6,0.0
18,2015,24,3130.,-2.9,3.9,-99.0,3.5,4.9
18,2015,25,2430.,-3.5,3.3,-99.0,2.7,1.4
18,2015,26,860.,2.2,6.8,-99.0,3.8,2.0
18,2015,27,2640.,0.7,5.9,-99.0,2.8,2.2
18,2015,28,990.,2.2,6.0,-99.0,6.3,0.8
18,2015,29,2460.,0.1,5.0,-99.0,4.2,8.2
18,2015,30,3900.,0.0,2.2,-99.0,3.3,20.7
18,2015,31,4490.,-0.8,3.5,-99.0,3.0,4.7
18,2015,32,2270.,-0.7,4.1,-99.0,2.4,0.3
18,2015,33,2870.,-0.2,3.3,-99.0,3.7,0.9
18,2015,34,3500.,-2.4,3.5,-99.0,2.8,1.6
18,2015,35,4000.,-3.9,3.6,-99.0,1.3,0.1
18,2015,36,4960.,-4.4,0.6,-99.0,2.9,0.6
18,2015,37,7680.,-4.2,1.9,-99.0,4.2,0.0
18,2015,38,3520.,-6.4,4.6,-99.0,2.8,0.0
18,2015,39,4080.,1.9,5.4,-99.0,4.5,0.7
18,2015,40,3220.,3.0,7.0,-99.0,4.5,0.4
18,2015,41,2460.,4.4,6.5,-99.0,2.5,0.5
18,2015,42,1730.,-3.1,4.9,-99.0,2.3,0.0
18,2015,43,2780.,-3.8,2.9,-99.0,2.0,0.0
18,2015,44,8540.,-1.7,9.7,-99.0,3.0,0.0
18,2015,45,5880.,3.0,10.6,-99.0,3.2,0.0
18,2015,46,8370.,-1.0,4.6,-99.0,3.3,0.0
18,2015,47,8910.,-2.2,7.4,-99.0,2.0,0.0
18,2015,48,1640.,-3.0,5.2,-99.0,1.6,0.2
18,2015,49,5050.,-3.4,3.7,-99.0,2.5,0.0
18,2015,50,7400.,-0.7,5.5,-99.0,4.6,0.1
18,2015,51,1680.,1.5,6.2,-99.0,5.3,2.2
18,2015,52,4560.,0.1,6.1,-99.0,3.8,16.5
18,2015,53,4650.,-1.1,4.2,-99.0,3.7,2.4
