*---------------------------------------------------------*
*   Country: Netherlands
*   Station: voor KNMI data (BEHALVE NEERSLAG): 283-Hupsel
*            voor KNMI data NEERSLAG:           19-DeMarke
*      Year: 2001
*    Source: KNMI
*    Author: Ben Rutgers
* Longitude: 06 39 E (283-Hupsel); 06 20 E (19-DeMarke)
*  Latitude: 52 04 N (283-Hupsel); 52 02 N (19-DeMarke)
* Elevation: 29.7 m.
*  Comments: van toepassing op KenK bedrijf MARKE (18-De Marke), jaar 2001
*            
*
*  Columns:
*  ========
*  station number
*  year
*  day
*  irradiation (kJ m-2 d-1)
*  minimum temperature (degrees Celsius)
*  maximum temperature (degrees Celsius)
*  vapour pressure (kPa)
*  mean wind speed (m s-1)
*  precipitation (mm d-1)
*---------------------------------------------------------*
   6.65  52.07    29.7 0.00 0.00
18,2001,1,910.,0.0,6.0,-99.0,5.8,9.0
18,2001,2,2320.,5.3,11.0,-99.0,5.5,1.0
18,2001,3,1750.,3.9,9.5,-99.0,5.3,2.4
18,2001,4,1160.,5.4,8.6,-99.0,6.1,2.8
18,2001,5,260.,6.2,10.3,-99.0,6.1,14.0
18,2001,6,1370.,3.6,7.4,-99.0,4.0,5.2
18,2001,7,1480.,3.5,6.6,-99.0,4.3,0.2
18,2001,8,2400.,1.1,5.5,-99.0,3.8,0.0
18,2001,9,2010.,-1.7,5.5,-99.0,2.9,0.6
18,2001,10,2130.,-2.4,3.0,-99.0,3.3,0.0
18,2001,11,4350.,-4.3,3.3,-99.0,3.8,0.0
18,2001,12,2480.,-4.1,4.0,-99.0,1.8,0.0
18,2001,13,5810.,-4.3,1.9,-99.0,3.3,0.2
18,2001,14,700.,-4.8,-0.7,-99.0,3.5,0.0
18,2001,15,5180.,-4.8,0.5,-99.0,4.1,0.0
18,2001,16,6350.,-7.5,0.3,-99.0,1.8,0.0
18,2001,17,3230.,-9.3,-2.1,-99.0,1.1,0.0
18,2001,18,2430.,-9.3,2.6,-99.0,1.9,0.0
18,2001,19,1090.,-0.3,1.4,-99.0,0.9,0.8
18,2001,20,2060.,-1.1,0.9,-99.0,1.0,0.4
18,2001,21,2670.,-2.3,-0.2,-99.0,3.3,0.6
18,2001,22,1880.,-0.5,4.9,-99.0,3.3,5.0
18,2001,23,2910.,4.0,10.2,-99.0,4.8,3.4
18,2001,24,2270.,3.7,12.6,-99.0,5.4,6.6
18,2001,25,1300.,2.9,7.7,-99.0,3.8,2.2
18,2001,26,2530.,2.6,7.0,-99.0,4.3,1.0
18,2001,27,630.,2.1,4.3,-99.0,4.7,6.6
18,2001,28,3450.,1.2,5.8,-99.0,3.6,0.6
18,2001,29,4680.,-1.9,5.2,-99.0,1.5,0.0
18,2001,30,4970.,-1.0,6.0,-99.0,1.2,0.0
18,2001,31,3520.,-4.3,2.1,-99.0,1.8,0.2
18,2001,32,1700.,-3.7,1.8,-99.0,2.1,0.2
18,2001,33,1160.,-1.5,0.3,-99.0,2.0,1.8
