*---------------------------------------------------------*
*   Country: Netherlands
*   Station: voor KNMI data (BEHALVE NEERSLAG): 283-Hupsel
*            voor KNMI data NEERSLAG:           645-Hengelo
*      Year: 2014
*    Source: KNMI
*    Author: Ben Rutgers
* Longitude: 06 39 E (283-Hupsel); XX XX E (645-Hengelo locatie data nog niet opgezocht)
*  Latitude: 52 04 N (283-Hupsel); XX XX N (645-Hengelo locatie data nog niet opgezocht)
* Elevation: 29.7 m.
*  Comments: van toepassing op KenK bedrijf MARKE (18-De Marke), jaar 2014
*            
*
*  Columns:
*  ========
*  station number
*  year
*  day
*  irradiation (kJ m-2 d-1)
*  minimum temperature (degrees Celsius)
*  maximum temperature (degrees Celsius)
*  vapour pressure (kPa)
*  mean wind speed (m s-1)
*  precipitation (mm d-1)
*---------------------------------------------------------*
   6.65  52.07    29.7 0.00 0.00
18,2014,1,3940.,4.3,9.3,-99.0,5.7,0.5
18,2014,2,1510.,5.4,10.3,-99.0,5.5,0.5
18,2014,3,1750.,4.0,11.5,-99.0,6.3,2.0
18,2014,4,2080.,5.5,9.4,-99.0,4.0,4.7
18,2014,5,3860.,3.8,7.9,-99.0,4.2,2.3
18,2014,6,1710.,4.7,13.0,-99.0,6.4,1.0
18,2014,7,2850.,8.8,11.7,-99.0,5.2,2.0
18,2014,8,1870.,5.4,9.9,-99.0,4.3,3.0
18,2014,9,930.,5.8,11.9,-99.0,6.6,0.8
18,2014,10,3170.,3.2,7.5,-99.0,4.5,3.7
18,2014,11,1240.,1.3,6.3,-99.0,4.2,0.0
18,2014,12,2330.,-0.8,2.0,-99.0,2.7,0.4
18,2014,13,1420.,0.0,8.1,-99.0,3.5,0.4
18,2014,14,4000.,1.0,8.8,-99.0,2.3,0.0
18,2014,15,1910.,1.7,5.2,-99.0,3.9,0.0
18,2014,16,1590.,5.2,9.2,-99.0,4.3,2.0
18,2014,17,1420.,6.2,9.3,-99.0,4.6,2.0
18,2014,18,4240.,3.9,9.9,-99.0,3.3,3.5
18,2014,19,4320.,2.7,7.3,-99.0,3.9,0.0
18,2014,20,730.,0.4,5.2,-99.0,2.8,0.0
18,2014,21,760.,0.4,3.4,-99.0,1.1,0.0
18,2014,22,1830.,-0.2,5.2,-99.0,2.0,0.0
18,2014,23,2100.,-1.3,3.8,-99.0,2.7,0.0
18,2014,24,850.,-0.1,3.7,-99.0,2.4,5.0
18,2014,25,2660.,-0.5,4.4,-99.0,3.9,0.0
18,2014,26,2730.,2.2,6.5,-99.0,5.4,4.5
18,2014,27,3920.,2.0,5.1,-99.0,4.8,10.4
18,2014,28,6380.,1.0,6.9,-99.0,4.8,0.3
